zone_id,timestamp,river_level,rainfall
Zone_C,2026-06-01T08:00:00,2.27,0.39
Zone_C,2026-06-01T09:00:00,2.4,0.51
Zone_C,2026-06-01T10:00:00,2.57,2.76
zone_c,2026-06-01T11:00:00,2.51,1.72
ZONE_C,2026-06-01T12:00:00,2.43,2.98
Zone_C,2026-06-01T13:00:00,2.36,0.35
Zone_C,2026-06-01T14:00:00,2.34,1.02
Zone_C,2026-06-01T15:00:00,2.26,0.76
Zone_C,2026-06-01T16:00:00,2.1,2.88
Zone_C,2026-06-01T16:00:00,2.1,2.88
Zone_C,2026-06-01T17:00:00,2.01,0.03
Zone_C,2026-06-01T18:00:00,,1.64
Zone_C,2026-06-01T19:00:00,2.44,-999.0
Zone_C,2026-06-01T20:00:00,2.58,3.88
Zone_C,2026-06-01T21:00:00,2.54,-999.0
ZONE_C,2026-06-01T22:00:00,2.76,6.1
Zone_C,2026-06-01T23:00:00,2.69,2.34
Zone_C,2026-06-02T00:00:00,2.52,1.16
Zone_C,2026-06-02T01:00:00,2.46,0.2
ZONE_C,2026-06-02T02:00:00,2.48,1.36
Zone_C,2026-06-02T03:00:00,2.44,-999.0
zone_c,2026-06-02T04:00:00,,0.22
Zone_C,2026-06-02T05:00:00,2.49,0.57
ZONE_C,2026-06-02T06:00:00,2.4,1.89
Zone_C,2026-06-02T07:00:00,2.56,6.45
Zone_C,2026-06-02T08:00:00,,0.3
ZONE_C,2026-06-02T09:00:00,2.68,0.23
Zone_C,2026-06-02T10:00:00,2.58,0.23
Zone_C,2026-06-02T11:00:00,2.88,5.25
Zone_C,2026-06-02T12:00:00,3.2,7.75
Zone_C,2026-06-02T13:00:00,5000.0,5.56
Zone_C,2026-06-02T14:00:00,3.24,0.39
Zone_C,2026-06-02T15:00:00,3.07,0.08
Zone_C,2026-06-02T16:00:00,2.87,0.11
Zone_C,2026-06-02T17:00:00,2.94,4.79
ZONE_C,2026-06-02T18:00:00,2.95,
Zone_C,2026-06-02T19:00:00,2.9,0.15
Zone_C,2026-06-02T20:00:00,3.02,2.09
Zone_C,2026-06-02T21:00:00,3.06,1.73
Zone_C,2026-06-02T22:00:00,3.45,10.2
Zone_C,2026-06-02T23:00:00,3.34,0.72
Zone_C,2026-06-03T00:00:00,3.55,8.81
Zone_C,2026-06-03T01:00:00,3.31,0.36
Zone_C,2026-06-03T02:00:00,3.18,1.9
Zone_C,2026-06-03T03:00:00,,2.05
Zone_C,2026-06-03T04:00:00,3.27,2.11
Zone_C,2026-06-03T05:00:00,,
zone_c,2026-06-03T06:00:00,3.49,4.83
Zone_C,2026-06-03T07:00:00,3.75,6.3
Zone_C,2026-06-03T08:00:00,3.57,1.25
Zone_C,2026-06-03T09:00:00,3.64,1.44
Zone_C,2026-06-03T10:00:00,3.6,3.54
Zone_C,2026-06-03T11:00:00,3.44,1.38
Zone_C,2026-06-03T11:00:00,3.44,1.38
Zone_C,2026-06-03T12:00:00,3.47,4.01
ZONE_C,2026-06-03T13:00:00,,
ZONE_C,2026-06-03T14:00:00,3.37,2.76
Zone_C,2026-06-03T15:00:00,3.31,0.63
Zone_C,2026-06-03T16:00:00,3.35,4.31
Zone_C,2026-06-03T17:00:00,3.3,0.18
Zone_C,2026-06-03T18:00:00,,0.58
Zone_C,2026-06-03T19:00:00,3.13,1.95
Zone_C,2026-06-03T20:00:00,3.3,6.6
Zone_C,2026-06-03T21:00:00,2.92,0.14
ZONE_C,2026-06-03T22:00:00,2.76,0.99
Zone_C,2026-06-03T23:00:00,,
Zone_C,2026-06-04T00:00:00,2.84,2.42
Zone_C,2026-06-04T01:00:00,2.76,2.4
Zone_C,2026-06-04T02:00:00,2.6,0.6
Zone_C,2026-06-04T03:00:00,,-999.0
zone_c,2026-06-04T04:00:00,2.36,0.22
zone_c,2026-06-04T05:00:00,2.51,2.21
Zone_C,2026-06-04T06:00:00,3.03,14.17
Zone_C,2026-06-04T07:00:00,3.1,1.58
Zone_C,2026-06-04T08:00:00,2.94,1.9
Zone_C,2026-06-04T09:00:00,2.95,0.22
Zone_C,2026-06-04T10:00:00,5000.0,0.25
Zone_C,2026-06-04T11:00:00,3.03,2.54
zone_c,2026-06-04T12:00:00,2.97,
Zone_C,2026-06-04T13:00:00,,2.42
Zone_C,2026-06-04T14:00:00,2.8,0.34
Zone_C,2026-06-04T14:00:00,2.8,0.34
Zone_C,2026-06-04T15:00:00,2.82,2.14
Zone_C,2026-06-04T16:00:00,2.81,2.38
Zone_C,2026-06-04T17:00:00,2.86,0.92
zone_c,2026-06-04T18:00:00,2.7,1.46
Zone_C,2026-06-04T19:00:00,2.84,1.99
Zone_C,2026-06-04T20:00:00,2.93,2.11
Zone_C,2026-06-04T21:00:00,5000.0,1.73
Zone_C,2026-06-04T22:00:00,3.02,
zone_c,2026-06-04T23:00:00,2.84,2.03
Zone_C,2026-06-05T00:00:00,2.9,4.84
Zone_C,2026-06-05T01:00:00,3.01,2.94
Zone_C,2026-06-05T02:00:00,3.0,0.26
Zone_C,2026-06-05T03:00:00,2.95,0.27
Zone_C,2026-06-05T04:00:00,5.14,44.73
Zone_C,2026-06-05T05:00:00,,15.38
ZONE_C,2026-06-05T06:00:00,5.71,15.53
Zone_C,2026-06-05T07:00:00,6.44,25.67
Zone_C,2026-06-05T08:00:00,8.07,44.28
ZONE_C,2026-06-05T09:00:00,9.68,44.99
Zone_C,2026-06-05T10:00:00,5000.0,27.46
Zone_C,2026-06-05T11:00:00,10.66,20.75
ZONE_C,2026-06-05T12:00:00,12.04,47.91
Zone_C,2026-06-05T13:00:00,,47.45
Zone_C,2026-06-05T14:00:00,13.94,35.34
Zone_C,2026-06-05T15:00:00,14.5,34.03
Zone_C,2026-06-05T16:00:00,13.54,10.46
Zone_C,2026-06-05T17:00:00,13.72,28.21
ZONE_C,2026-06-05T18:00:00,14.72,-999.0
ZONE_C,2026-06-05T19:00:00,15.73,46.62
Zone_C,2026-06-05T20:00:00,15.46,23.42
Zone_C,2026-06-05T21:00:00,15.6,29.6
zone_c,2026-06-05T22:00:00,,26.41
Zone_C,2026-06-05T23:00:00,14.53,11.7
Zone_C,2026-06-06T00:00:00,15.31,41.16
Zone_C,2026-06-06T01:00:00,,15.78
Zone_C,2026-06-06T02:00:00,14.84,29.64
Zone_C,2026-06-06T03:00:00,15.55,42.42
Zone_C,2026-06-06T03:00:00,15.55,42.42
Zone_C,2026-06-06T04:00:00,16.23,41.81
Zone_C,2026-06-06T05:00:00,17.25,48.55
Zone_C,2026-06-06T06:00:00,16.91,21.68
Zone_C,2026-06-06T07:00:00,17.4,36.78
ZONE_C,2026-06-06T08:00:00,16.85,15.91
zone_c,2026-06-06T09:00:00,16.12,13.12
Zone_C,2026-06-06T10:00:00,15.34,15.8
Zone_C,2026-06-06T11:00:00,15.31,-999.0
Zone_C,2026-06-06T12:00:00,16.41,48.11
ZONE_C,2026-06-06T13:00:00,16.88,35.26
Zone_C,2026-06-06T14:00:00,16.11,17.38
ZONE_C,2026-06-06T15:00:00,16.28,
Zone_C,2026-06-06T16:00:00,17.0,39.81
Zone_C,2026-06-06T17:00:00,,43.77
Zone_C,2026-06-06T18:00:00,18.29,
Zone_C,2026-06-06T19:00:00,17.84,23.02
Zone_C,2026-06-06T20:00:00,17.55,23.92
zone_c,2026-06-06T21:00:00,16.25,2.48
Zone_C,2026-06-06T22:00:00,15.17,4.65
Zone_C,2026-06-06T23:00:00,13.92,3.04
Zone_C,2026-06-07T00:00:00,12.79,0.39
zone_c,2026-06-07T01:00:00,11.68,0.4
Zone_C,2026-06-07T02:00:00,10.63,0.55
Zone_C,2026-06-07T03:00:00,9.88,2.65
Zone_C,2026-06-07T04:00:00,8.97,2.32
zone_c,2026-06-07T05:00:00,8.3,0.05
Zone_C,2026-06-07T06:00:00,7.75,-999.0
Zone_C,2026-06-07T07:00:00,,0.92
ZONE_C,2026-06-07T08:00:00,6.81,1.71
Zone_C,2026-06-07T09:00:00,6.34,0.69
Zone_C,2026-06-07T10:00:00,5.74,0.54
Zone_C,2026-06-07T11:00:00,,8.18
ZONE_C,2026-06-07T12:00:00,5.75,5.25
Zone_C,2026-06-07T13:00:00,5.33,0.24
Zone_C,2026-06-07T14:00:00,5.13,2.82
Zone_C,2026-06-07T15:00:00,4.96,0.78
Zone_C,2026-06-07T16:00:00,4.62,
Zone_C,2026-06-07T17:00:00,4.53,2.64
Zone_C,2026-06-07T18:00:00,4.4,1.85
Zone_C,2026-06-07T19:00:00,4.33,2.5
Zone_C,2026-06-07T20:00:00,4.23,1.41
Zone_C,2026-06-07T21:00:00,5000.0,1.2
Zone_C,2026-06-07T22:00:00,4.14,
Zone_C,2026-06-07T23:00:00,,0.53
Zone_C,2026-06-08T00:00:00,3.72,0.7
Zone_C,2026-06-08T01:00:00,,2.26
Zone_C,2026-06-08T02:00:00,3.69,1.07
Zone_C,2026-06-08T03:00:00,4.16,16.75
Zone_C,2026-06-08T04:00:00,4.03,
Zone_C,2026-06-08T05:00:00,4.04,2.41
Zone_C,2026-06-08T06:00:00,4.0,0.98
zone_c,2026-06-08T07:00:00,3.79,0.72
Zone_C,2026-06-08T08:00:00,3.47,0.12
Zone_C,2026-06-08T09:00:00,5000.0,1.63
Zone_C,2026-06-08T10:00:00,3.24,1.26
Zone_C,2026-06-08T11:00:00,3.04,0.08
ZONE_C,2026-06-08T12:00:00,3.08,1.57
Zone_C,2026-06-08T13:00:00,3.1,1.83
ZONE_C,2026-06-08T14:00:00,3.19,3.4
Zone_C,2026-06-08T15:00:00,3.26,1.75
ZONE_C,2026-06-08T16:00:00,3.15,-999.0
Zone_C,2026-06-08T17:00:00,3.1,0.74
Zone_C,2026-06-08T18:00:00,2.88,0.34
Zone_C,2026-06-08T18:00:00,2.88,0.34
zone_c,2026-06-08T19:00:00,3.02,
ZONE_C,2026-06-08T20:00:00,3.08,1.1
Zone_C,2026-06-08T21:00:00,,8.51
Zone_C,2026-06-08T22:00:00,3.4,2.27
Zone_C,2026-06-08T23:00:00,3.22,1.07
Zone_C,2026-06-09T00:00:00,3.11,2.54
Zone_C,2026-06-09T01:00:00,2.94,0.45
zone_c,2026-06-09T02:00:00,2.73,0.07
Zone_C,2026-06-09T03:00:00,2.75,-999.0
Zone_C,2026-06-09T04:00:00,2.81,1.89
ZONE_C,2026-06-09T05:00:00,2.72,0.51
Zone_C,2026-06-09T06:00:00,2.53,0.43
zone_c,2026-06-09T07:00:00,2.59,1.09
Zone_C,2026-06-09T08:00:00,2.64,1.69
zone_c,2026-06-09T09:00:00,2.55,-999.0
Zone_C,2026-06-09T10:00:00,2.55,2.19
zone_c,2026-06-09T11:00:00,2.58,1.49
Zone_C,2026-06-09T12:00:00,2.62,0.02
Zone_C,2026-06-09T13:00:00,2.58,3.12
Zone_C,2026-06-09T14:00:00,2.49,0.85
Zone_C,2026-06-09T15:00:00,2.43,0.2
Zone_C,2026-06-09T16:00:00,2.6,-999.0
Zone_C,2026-06-09T17:00:00,2.76,2.07
ZONE_C,2026-06-09T18:00:00,2.97,6.98
zone_c,2026-06-09T19:00:00,5000.0,1.65
Zone_C,2026-06-09T20:00:00,5000.0,0.21
Zone_C,2026-06-09T21:00:00,2.76,1.49
Zone_C,2026-06-09T22:00:00,2.82,
Zone_C,2026-06-09T23:00:00,2.8,1.48
Zone_C,2026-06-10T00:00:00,2.83,0.72
Zone_C,2026-06-10T01:00:00,2.94,0.48
zone_c,2026-06-10T02:00:00,2.88,2.47
Zone_C,2026-06-10T03:00:00,2.82,-999.0
Zone_C,2026-06-10T04:00:00,2.91,0.83
Zone_C,2026-06-10T05:00:00,3.02,3.13
Zone_C,2026-06-10T05:00:00,3.02,3.13
Zone_C,2026-06-10T06:00:00,2.78,0.88
Zone_C,2026-06-10T07:00:00,2.84,
Zone_C,2026-06-10T08:00:00,2.62,0.24
zone_c,2026-06-10T09:00:00,2.55,0.53
Zone_C,2026-06-10T10:00:00,5000.0,1.36
Zone_C,2026-06-10T11:00:00,2.35,0.5
Zone_C,2026-06-10T12:00:00,,-999.0
zone_c,2026-06-10T13:00:00,2.41,
Zone_C,2026-06-10T14:00:00,5000.0,4.89
Zone_C,2026-06-10T15:00:00,2.7,1.58
Zone_C,2026-06-10T16:00:00,3.1,9.88
Zone_C,2026-06-10T17:00:00,3.04,0.47
zone_c,2026-06-10T18:00:00,3.03,2.63
ZONE_C,2026-06-10T19:00:00,2.95,1.03
Zone_C,2026-06-10T20:00:00,3.14,1.89
Zone_C,2026-06-10T21:00:00,3.07,0.27
Zone_C,2026-06-10T22:00:00,2.93,1.6
zone_c,2026-06-10T23:00:00,2.98,0.55
Zone_C,2026-06-11T00:00:00,3.13,0.83
ZONE_C,2026-06-11T01:00:00,2.93,0.96
zone_c,2026-06-11T02:00:00,3.16,5.6
Zone_C,2026-06-11T03:00:00,3.12,2.18
zone_c,2026-06-11T04:00:00,3.02,0.59
zone_c,2026-06-11T05:00:00,3.08,2.11
Zone_C,2026-06-11T06:00:00,,
Zone_C,2026-06-11T07:00:00,2.96,0.44
Zone_C,2026-06-11T08:00:00,2.93,0.02
Zone_C,2026-06-11T09:00:00,3.01,1.84
Zone_C,2026-06-11T10:00:00,2.98,2.43
Zone_C,2026-06-11T11:00:00,,1.6
Zone_C,2026-06-11T12:00:00,2.97,1.17
Zone_C,2026-06-11T13:00:00,3.03,2.7
Zone_C,2026-06-11T14:00:00,3.06,1.72
ZONE_C,2026-06-11T15:00:00,2.95,1.73
ZONE_C,2026-06-11T16:00:00,3.25,10.63
Zone_C,2026-06-11T17:00:00,3.29,2.19
Zone_C,2026-06-11T18:00:00,3.14,2.36
zone_c,2026-06-11T19:00:00,3.09,0.69
Zone_C,2026-06-11T20:00:00,2.75,0.1
Zone_C,2026-06-11T21:00:00,2.94,4.38
Zone_C,2026-06-11T22:00:00,5000.0,1.86
Zone_C,2026-06-11T23:00:00,2.88,0.65
Zone_C,2026-06-12T00:00:00,3.19,9.82
Zone_C,2026-06-12T01:00:00,3.09,0.02
Zone_C,2026-06-12T02:00:00,2.94,0.68
Zone_C,2026-06-12T03:00:00,,0.35
Zone_C,2026-06-12T04:00:00,3.0,1.98
ZONE_C,2026-06-12T05:00:00,5000.0,3.42
Zone_C,2026-06-12T06:00:00,2.97,0.62
Zone_C,2026-06-12T07:00:00,2.88,1.49
Zone_C,2026-06-12T08:00:00,3.11,4.11
zone_c,2026-06-12T09:00:00,5000.0,5.16
Zone_C,2026-06-12T10:00:00,3.22,-999.0
Zone_C,2026-06-12T11:00:00,3.3,1.06
Zone_C,2026-06-12T12:00:00,3.24,1.03
Zone_C,2026-06-12T13:00:00,3.06,
Zone_C,2026-06-12T13:00:00,3.06,
ZONE_C,2026-06-12T14:00:00,2.96,0.42
ZONE_C,2026-06-12T15:00:00,2.89,-999.0
Zone_C,2026-06-12T16:00:00,2.8,1.06
Zone_C,2026-06-12T17:00:00,3.07,7.99
Zone_C,2026-06-12T18:00:00,3.08,0.31
Zone_C,2026-06-12T19:00:00,2.96,0.36
Zone_C,2026-06-12T20:00:00,3.01,1.25
zone_c,2026-06-12T21:00:00,2.94,0.2
zone_c,2026-06-12T22:00:00,2.91,1.99
ZONE_C,2026-06-12T23:00:00,3.05,4.02
Zone_C,2026-06-13T00:00:00,3.14,4.98
Zone_C,2026-06-13T01:00:00,,0.03
Zone_C,2026-06-13T02:00:00,2.88,0.37
Zone_C,2026-06-13T03:00:00,2.95,0.24
Zone_C,2026-06-13T04:00:00,2.92,1.09
Zone_C,2026-06-13T05:00:00,,0.31
Zone_C,2026-06-13T06:00:00,2.83,3.44
ZONE_C,2026-06-13T07:00:00,2.66,1.0
Zone_C,2026-06-13T08:00:00,2.7,
Zone_C,2026-06-13T09:00:00,,2.37
Zone_C,2026-06-13T10:00:00,5000.0,9.91
Zone_C,2026-06-13T11:00:00,2.96,
Zone_C,2026-06-13T12:00:00,3.05,-999.0
Zone_C,2026-06-13T13:00:00,2.97,0.63
ZONE_C,2026-06-13T14:00:00,3.29,4.52
Zone_C,2026-06-13T15:00:00,3.3,1.92
Zone_C,2026-06-13T16:00:00,3.57,8.77
Zone_C,2026-06-13T17:00:00,3.68,4.88
Zone_C,2026-06-13T18:00:00,3.36,
Zone_C,2026-06-13T19:00:00,3.37,3.19
Zone_C,2026-06-13T20:00:00,3.16,0.76
Zone_C,2026-06-13T21:00:00,2.99,0.16
zone_c,2026-06-13T22:00:00,2.82,
ZONE_C,2026-06-13T23:00:00,2.46,2.54
Zone_C,2026-06-14T00:00:00,2.77,4.67
Zone_C,2026-06-14T01:00:00,,0.72
Zone_C,2026-06-14T02:00:00,2.77,0.42
Zone_C,2026-06-14T03:00:00,2.54,0.18
Zone_C,2026-06-14T04:00:00,,0.58
Zone_C,2026-06-14T05:00:00,2.99,8.1
Zone_C,2026-06-14T06:00:00,2.88,1.13
ZONE_C,2026-06-14T07:00:00,2.73,0.4
Zone_C,2026-06-14T08:00:00,2.84,3.94
Zone_C,2026-06-14T09:00:00,2.79,0.64
Zone_C,2026-06-14T10:00:00,2.79,3.3
Zone_C,2026-06-14T11:00:00,2.82,0.7
ZONE_C,2026-06-14T12:00:00,2.91,
Zone_C,2026-06-14T13:00:00,2.97,2.95
ZONE_C,2026-06-14T14:00:00,2.98,3.33
Zone_C,2026-06-14T15:00:00,3.32,6.65
Zone_C,2026-06-14T16:00:00,3.33,1.8
Zone_C,2026-06-14T17:00:00,3.44,
Zone_C,2026-06-14T18:00:00,3.68,3.62
Zone_C,2026-06-14T19:00:00,3.37,2.8
ZONE_C,2026-06-14T20:00:00,3.21,3.13
zone_c,2026-06-14T21:00:00,3.18,3.09
Zone_C,2026-06-14T22:00:00,3.23,2.37
Zone_C,2026-06-14T23:00:00,5000.0,3.63
zone_c,2026-06-15T00:00:00,3.4,
Zone_C,2026-06-15T01:00:00,3.15,0.32
zone_c,2026-06-15T02:00:00,3.0,0.78
ZONE_C,2026-06-15T03:00:00,3.02,5.24
Zone_C,2026-06-15T04:00:00,2.98,0.94
Zone_C,2026-06-15T05:00:00,3.55,14.79
Zone_C,2026-06-15T06:00:00,3.52,1.78
Zone_C,2026-06-15T07:00:00,3.58,1.95
Zone_C,2026-06-15T08:00:00,,3.63
zone_c,2026-06-15T09:00:00,,5.31
Zone_C,2026-06-15T10:00:00,5000.0,3.33
Zone_C,2026-06-15T11:00:00,3.63,1.63
Zone_C,2026-06-15T12:00:00,3.5,-999.0
Zone_C,2026-06-15T13:00:00,3.43,0.21
zone_c,2026-06-15T14:00:00,5000.0,3.03
ZONE_C,2026-06-15T15:00:00,3.4,1.33
Zone_C,2026-06-15T16:00:00,3.52,3.21
ZONE_C,2026-06-15T17:00:00,3.51,0.35
Zone_C,2026-06-15T18:00:00,3.4,0.7
ZONE_C,2026-06-15T19:00:00,3.47,
Zone_C,2026-06-15T20:00:00,3.5,4.92
Zone_C,2026-06-15T21:00:00,3.41,0.06
Zone_C,2026-06-15T22:00:00,3.28,1.28
Zone_C,2026-06-15T23:00:00,3.34,1.08
Zone_C,2026-06-16T00:00:00,5000.0,0.24
Zone_C,2026-06-16T01:00:00,3.26,2.18
Zone_C,2026-06-16T02:00:00,3.24,1.55
Zone_C,2026-06-16T03:00:00,3.13,0.31
zone_c,2026-06-16T04:00:00,3.08,3.66
Zone_C,2026-06-16T05:00:00,2.89,
zone_c,2026-06-16T06:00:00,2.72,2.92
Zone_C,2026-06-16T07:00:00,2.46,0.14
Zone_C,2026-06-16T08:00:00,2.51,
Zone_C,2026-06-16T09:00:00,2.45,3.12
Zone_C,2026-06-16T10:00:00,2.42,0.07
Zone_C,2026-06-16T11:00:00,5000.0,3.63
Zone_C,2026-06-16T12:00:00,2.55,1.47
Zone_C,2026-06-16T13:00:00,2.78,6.02
Zone_C,2026-06-16T14:00:00,2.88,
Zone_C,2026-06-16T15:00:00,3.05,3.81
Zone_C,2026-06-16T16:00:00,3.38,
Zone_C,2026-06-16T17:00:00,3.3,0.81
Zone_C,2026-06-16T18:00:00,3.16,-999.0
ZONE_C,2026-06-16T19:00:00,3.24,1.45
Zone_C,2026-06-16T20:00:00,3.57,5.55
Zone_C,2026-06-16T21:00:00,3.5,3.33
zone_c,2026-06-16T22:00:00,3.39,2.72
ZONE_C,2026-06-16T23:00:00,3.1,0.21
Zone_C,2026-06-17T00:00:00,2.87,1.25
Zone_C,2026-06-17T01:00:00,2.72,0.8
Zone_C,2026-06-17T02:00:00,2.78,3.95
Zone_C,2026-06-17T03:00:00,2.8,0.95
Zone_C,2026-06-17T04:00:00,2.65,-999.0
Zone_C,2026-06-17T05:00:00,2.65,1.82
zone_c,2026-06-17T06:00:00,2.69,1.46
Zone_C,2026-06-17T07:00:00,2.81,3.73
ZONE_C,2026-06-17T08:00:00,,3.01
Zone_C,2026-06-17T09:00:00,3.09,3.75
Zone_C,2026-06-17T10:00:00,2.97,0.64
ZONE_C,2026-06-17T11:00:00,3.41,9.73
zone_c,2026-06-17T12:00:00,3.42,4.29
Zone_C,2026-06-17T13:00:00,3.11,
Zone_C,2026-06-17T14:00:00,,2.01
Zone_C,2026-06-17T15:00:00,3.06,2.96
zone_c,2026-06-17T16:00:00,2.93,1.42
Zone_C,2026-06-17T17:00:00,2.88,1.27
ZONE_C,2026-06-17T18:00:00,,0.18
Zone_C,2026-06-17T19:00:00,2.93,0.54
zone_c,2026-06-17T20:00:00,5000.0,1.06
Zone_C,2026-06-17T21:00:00,2.86,1.64
Zone_C,2026-06-17T22:00:00,2.82,1.26
zone_c,2026-06-17T23:00:00,2.74,1.81
Zone_C,2026-06-18T00:00:00,5000.0,6.65
Zone_C,2026-06-18T01:00:00,2.61,1.94
Zone_C,2026-06-18T02:00:00,2.57,2.15
Zone_C,2026-06-18T03:00:00,2.54,-999.0
Zone_C,2026-06-18T04:00:00,2.32,0.03
ZONE_C,2026-06-18T05:00:00,2.45,1.08
Zone_C,2026-06-18T06:00:00,2.55,4.65
Zone_C,2026-06-18T07:00:00,2.61,2.37
Zone_C,2026-06-18T08:00:00,2.42,
zone_c,2026-06-18T09:00:00,2.51,3.0
Zone_C,2026-06-18T10:00:00,2.49,2.49
Zone_C,2026-06-18T11:00:00,2.33,0.79
Zone_C,2026-06-18T12:00:00,2.29,0.38
Zone_C,2026-06-18T13:00:00,2.5,3.33
Zone_C,2026-06-18T14:00:00,2.58,1.68
Zone_C,2026-06-18T15:00:00,2.78,4.22
Zone_C,2026-06-18T16:00:00,2.73,0.39
zone_c,2026-06-18T17:00:00,2.75,0.36
zone_c,2026-06-18T17:00:00,2.75,0.36
zone_c,2026-06-18T18:00:00,2.92,
zone_c,2026-06-18T19:00:00,2.78,
ZONE_C,2026-06-18T20:00:00,5000.0,3.36
Zone_C,2026-06-18T21:00:00,2.58,0.56
Zone_C,2026-06-18T22:00:00,2.78,2.78
Zone_C,2026-06-18T22:00:00,2.78,2.78
Zone_C,2026-06-18T23:00:00,2.94,4.72
Zone_C,2026-06-19T00:00:00,2.73,0.48
Zone_C,2026-06-19T01:00:00,2.59,2.41
Zone_C,2026-06-19T02:00:00,,6.8
Zone_C,2026-06-19T03:00:00,2.74,3.18
Zone_C,2026-06-19T04:00:00,,1.9
Zone_C,2026-06-19T05:00:00,2.95,
zone_c,2026-06-19T06:00:00,2.9,1.1
Zone_C,2026-06-19T07:00:00,2.95,0.97
zone_c,2026-06-19T08:00:00,2.82,2.47
Zone_C,2026-06-19T09:00:00,2.72,1.7
Zone_C,2026-06-19T10:00:00,2.78,1.88
Zone_C,2026-06-19T11:00:00,3.06,
Zone_C,2026-06-19T12:00:00,3.04,4.85
Zone_C,2026-06-19T13:00:00,3.03,0.3
zone_c,2026-06-19T14:00:00,3.08,1.53
Zone_C,2026-06-19T15:00:00,3.28,6.2
Zone_C,2026-06-19T16:00:00,3.2,1.02
Zone_C,2026-06-19T17:00:00,3.06,1.08
Zone_C,2026-06-19T18:00:00,3.03,0.56
zone_c,2026-06-19T19:00:00,3.04,1.61
Zone_C,2026-06-19T20:00:00,3.11,5.15
Zone_C,2026-06-19T21:00:00,3.22,
Zone_C,2026-06-19T22:00:00,3.25,0.58
Zone_C,2026-06-19T23:00:00,3.08,1.67
Zone_C,2026-06-20T00:00:00,3.41,6.82
Zone_C,2026-06-20T01:00:00,3.37,1.81
Zone_C,2026-06-20T02:00:00,3.28,3.49
Zone_C,2026-06-20T03:00:00,3.01,0.19
Zone_C,2026-06-20T04:00:00,2.8,1.13
Zone_C,2026-06-20T05:00:00,2.92,-999.0
Zone_C,2026-06-20T06:00:00,2.9,0.87
Zone_C,2026-06-20T07:00:00,2.86,1.28
Zone_C,2026-06-20T08:00:00,2.85,1.06
Zone_C,2026-06-20T09:00:00,2.64,
Zone_C,2026-06-20T10:00:00,2.93,7.06
Zone_C,2026-06-20T11:00:00,3.04,
Zone_C,2026-06-20T12:00:00,2.86,-999.0
Zone_C,2026-06-20T13:00:00,2.72,1.39
ZONE_C,2026-06-20T14:00:00,2.6,0.86
Zone_C,2026-06-20T15:00:00,2.41,0.38
Zone_C,2026-06-20T16:00:00,2.37,0.12
Zone_C,2026-06-20T17:00:00,2.51,0.97
Zone_C,2026-06-20T18:00:00,2.46,1.2
Zone_C,2026-06-20T19:00:00,2.37,0.47
Zone_C,2026-06-20T20:00:00,2.4,-999.0
Zone_C,2026-06-20T21:00:00,5000.0,1.08
Zone_C,2026-06-20T22:00:00,2.19,0.44
Zone_C,2026-06-20T23:00:00,2.36,
Zone_C,2026-06-21T00:00:00,,
Zone_C,2026-06-21T01:00:00,2.44,3.97
Zone_C,2026-06-21T02:00:00,2.44,0.11
Zone_C,2026-06-21T03:00:00,,0.34
Zone_C,2026-06-21T04:00:00,2.43,1.1
Zone_C,2026-06-21T05:00:00,2.38,0.96
ZONE_C,2026-06-21T06:00:00,2.29,0.54
Zone_C,2026-06-21T07:00:00,2.24,0.15
Zone_C,2026-06-21T08:00:00,2.61,6.42
ZONE_C,2026-06-21T09:00:00,2.65,-999.0
Zone_C,2026-06-21T10:00:00,2.76,4.76
Zone_C,2026-06-21T10:00:00,2.76,4.76
Zone_C,2026-06-21T11:00:00,2.76,0.54
zone_c,2026-06-21T12:00:00,2.74,1.01
zone_c,2026-06-21T12:00:00,2.74,1.01
Zone_C,2026-06-21T13:00:00,2.6,2.66
Zone_C,2026-06-21T14:00:00,2.56,2.86
Zone_C,2026-06-21T15:00:00,2.72,0.89
Zone_C,2026-06-21T16:00:00,2.64,1.53
Zone_C,2026-06-21T17:00:00,,0.61
Zone_C,2026-06-21T18:00:00,2.29,0.23
Zone_C,2026-06-21T19:00:00,2.36,2.03
ZONE_C,2026-06-21T20:00:00,2.39,4.86
Zone_C,2026-06-21T21:00:00,2.29,0.62
Zone_C,2026-06-21T22:00:00,2.2,0.57
Zone_C,2026-06-21T23:00:00,2.27,1.2
Zone_C,2026-06-22T00:00:00,2.42,7.04
Zone_C,2026-06-22T01:00:00,,0.11
Zone_C,2026-06-22T02:00:00,2.44,7.61
Zone_C,2026-06-22T03:00:00,2.49,2.8
zone_c,2026-06-22T04:00:00,2.51,0.54
Zone_C,2026-06-22T05:00:00,,6.55
Zone_C,2026-06-22T06:00:00,,1.29
ZONE_C,2026-06-22T07:00:00,2.55,0.24
Zone_C,2026-06-22T08:00:00,2.43,1.41
Zone_C,2026-06-22T09:00:00,2.44,2.59
Zone_C,2026-06-22T10:00:00,2.82,7.46
ZONE_C,2026-06-22T11:00:00,2.77,
Zone_C,2026-06-22T12:00:00,2.86,1.52
Zone_C,2026-06-22T13:00:00,2.85,0.48
Zone_C,2026-06-22T14:00:00,2.71,0.87
Zone_C,2026-06-22T15:00:00,,2.17
ZONE_C,2026-06-22T16:00:00,2.8,3.4
Zone_C,2026-06-22T17:00:00,2.69,0.72
